node_id,round,simulation_time,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch,dist_to_bs,is_cluster_head,x_pos,y_pos,adv_ch_sent,adv_ch_rcvd,join_req_sent,join_req_rcvd,sch_sent,sch_rcvd,data_sent,data_rcvd,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status,label
36,143,143,46.7173,0,0.764018,16.5245,21.4749,0,56.5268,70.4591,0,2,1,0,0,1,5,5,0,1,1,1,1,1,1,0
37,143,143,12.4407,0,1.76854,8.79508,28.8254,0,22.67,59.1639,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
38,143,143,75.1029,0,2.60095,33.8989,48.3169,0,14.247,17.5001,0,2,1,0,0,1,8,8,0,1,1,1,1,1,1,0
39,143,143,2.45382,0,2.11917,0.24171,30.3984,0,19.6179,50.9949,0,3,1,0,0,1,1,1,0,1,1,1,1,1,1,0
40,143,143,60.0628,0,1.38265,3.61638,15.6414,0,64.4886,44.1066,0,1,1,0,0,1,7,7,0,1,1,1,1,1,1,0
41,143,143,45.9496,0,1.84192,4.6196,34.0391,0,70.6626,22.9498,0,1,1,0,0,1,5,5,0,1,1,1,1,1,1,0
42,143,143,23.0546,0,2.05312,13.0919,46.6752,0,63.4803,5.31376,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
43,143,143,13.3981,0,1.2447,8.0118,47.3412,1,80.4288,13.7333,1,4,0,11,1,0,11,11,11,1,1,1,1,1,1,0
44,143,143,70.1427,0,2.27606,15.6083,16.0045,0,56.0551,35.1852,0,4,1,0,0,1,8,8,0,1,1,1,1,1,1,0
45,143,143,15.3637,0,0.946902,15.9188,22.2456,0,51.2314,72.2115,0,5,1,0,0,1,2,2,0,1,1,1,1,1,1,0
46,143,143,66.0538,0,1.28746,3.42266,31.6713,0,71.848,27.0711,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
47,143,143,22.2302,0,3.55371,11.8893,26.9483,0,46.1701,23.3253,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
48,143,143,21.6022,0,3.60929,30.4911,51.1337,0,6.28699,23.4702,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
49,143,143,54.1684,0,2.40253,27.633,47.4762,0,96.982,43.1679,0,2,1,0,0,1,6,6,0,1,0,1,1,1,1,0
50,143,143,43.7103,0,2.32174,9.55138,24.0657,0,26.9308,56.8536,0,4,1,0,0,1,5,5,0,1,1,1,1,1,1,0
51,143,143,8.75211,0,2.66357,40.162,51.9176,0,96.392,73.3071,0,6,1,0,0,1,1,1,0,1,1,1,1,1,1,0
52,143,143,45.9887,0,0.890667,22.2218,48.7385,0,3.47166,35.4897,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
53,143,143,39.0659,0,2.04984,33.0943,37.664,1,57.1975,86.9699,1,8,0,6,1,0,6,6,6,1,1,1,1,1,1,0
54,143,143,34.4429,0,1.9512,3.89353,34.0888,0,76.5475,28.6161,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
55,143,143,69.4121,0,3.32528,19.1628,32.2426,0,80.973,58.9586,0,2,1,0,0,1,7,6,0,0.857143,1,1,1,1,1,0
56,143,143,46.0619,0,3.28936,7.91725,40.1017,0,48.0779,9.94441,0,4,1,0,0,1,5,5,0,1,1,1,1,1,1,0
57,143,143,2.4632,0,2.54537,16.0715,26.6173,0,41.7693,24.6872,0,3,1,0,0,1,1,1,0,1,1,1,1,1,1,0
58,143,143,19.4927,0,2.1056,30.456,47.1023,0,96.9411,46.1074,0,4,1,0,0,1,2,2,0,1,1,1,1,0,1,0
59,143,143,69.1413,0,2.40433,12.4766,43.199,0,69.579,88.5073,0,2,1,0,0,1,7,6,0,0.857143,1,1,1,1,1,0
60,143,143,24.4255,0,1.19157,5.66422,60.3753,0,90.4494,5.17785,0,2,1,0,0,1,3,3,0,1,1,0,1,1,1,0
61,143,143,14.3858,0,2.01892,19.9418,48.0034,0,3.19069,39.36,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
62,143,143,11.6171,0,3.3886,29.849,40.3647,0,84.8745,70.3243,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
63,143,143,60.5195,0,2.93917,37.9557,30.64,1,19.3766,51.0087,1,9,0,9,1,0,9,9,9,1,1,1,1,1,1,0
64,143,143,15.9077,0,1.18681,11.1074,45.3657,0,70.2084,9.38396,0,5,1,0,0,1,2,2,0,1,1,1,1,1,1,0
65,143,143,37.589,0,3.25847,27.9359,37.1788,0,80.3971,71.4074,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
66,143,143,25.0267,0,1.44488,11.1432,23.938,0,67.5847,33.7578,0,4,1,0,0,1,3,3,0,1,1,0,1,1,1,0
67,143,143,43.0186,0,2.73261,16.7813,13.9526,0,36.0668,49.2631,0,3,1,0,0,1,5,5,0,1,1,1,0,1,1,0
68,143,143,22.4594,0,2.25256,35.8904,50.9719,0,12.1577,15.8518,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
69,143,143,54.7977,0,2.91208,8.93496,33.2967,0,62.2192,19.0265,0,6,1,0,0,1,6,6,0,1,1,1,1,1,1,0
70,143,143,50.6095,0,2.6841,12.0064,37.6004,0,68.4439,82.766,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
71,143,143,39.1935,0,1.74416,6.48022,54.6388,0,95.1762,19.2672,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
72,143,143,54.0315,0,1.13599,33.9468,46.8815,0,94.0611,66.0155,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
73,143,143,22.3348,0,3.98192,10.469,15.7616,1,65.5711,47.5572,1,8,0,7,1,0,7,7,7,1,1,1,1,1,1,0
74,143,143,14.9955,0,1.58211,42.6796,56.1925,0,11.509,9.06055,0,4,1,0,0,1,2,2,0,1,1,1,1,1,0,0
75,143,143,25.6226,0,3.2348,12.6254,10.2215,0,45.8408,59.3371,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
76,143,143,11.5275,0,1.37982,9.99235,39.584,0,64.2375,13.065,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
77,143,143,24.0666,0,1.93362,10.9563,46.7888,0,65.4655,94.1589,0,5,1,0,0,1,3,3,0,1,1,1,1,1,0,0
78,143,143,72.8048,0,2.95299,18.1624,59.1178,0,4.34297,87.5546,0,6,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
79,143,143,71.9396,0,2.63307,11.876,43.7698,0,64.6474,8.75378,0,5,1,0,0,1,8,8,0,1,1,1,1,1,1,0
80,143,143,67.9156,0,2.08063,10.6977,46.0058,0,29.2898,91.0806,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
81,143,143,38.3472,0,3.03648,17.8811,45.0632,0,7.2008,64.1039,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
82,143,143,37.8376,0,2.28272,13.7013,51.1089,0,62.7647,99.4892,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
83,143,143,59.0845,0,2.56483,38.3114,55.339,1,20.1089,96.5717,1,8,0,3,1,0,3,3,3,1,1,1,1,0,1,0
84,143,143,30.8012,0,2.88556,3.29159,33.2845,0,75.3378,28.4163,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
85,143,143,65.7129,0,2.32858,20.4832,44.3798,0,34.9543,8.24844,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
86,143,143,38.4671,0,3.18517,7.13754,50.105,0,19.1691,89.4963,0,4,1,0,0,1,4,4,0,1,1,1,1,1,0,0
87,143,143,47.9909,0,1.81899,28.563,47.994,0,97.6112,43.9505,1,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
88,143,143,65.8886,0,2.2348,49.6188,66.1061,0,2.02139,4.52403,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
89,143,143,68.6661,0,2.51436,37.2917,53.7131,0,93.9811,80.8345,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
90,143,143,46.3521,0,3.49084,13.1236,5.33065,0,47.0956,45.5301,0,2,1,0,0,1,5,5,0,1,1,0,1,1,1,0
91,143,143,67.5275,0,2.77364,15.7765,31.2547,0,81.2476,49.3313,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
92,143,143,26.9147,0,1.68561,40.4515,60.5966,0,0.293673,15.3413,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
93,143,143,19.0456,0,2.66339,10.469,8.19786,1,57.2239,53.8756,1,8,0,3,1,0,3,3,3,1,1,0,1,1,1,0
94,143,143,71.4661,0,2.266,16.8999,9.78345,0,46.3859,40.9085,0,2,1,0,0,1,8,8,0,1,1,1,1,1,1,0
95,143,143,42.1394,0,2.61477,7.81889,32.2563,0,18.4592,43.2438,0,2,1,0,0,1,5,5,0,1,1,1,1,1,1,0
96,143,143,18.6347,0,1.93417,28.4685,49.4354,0,7.18826,25.2813,0,4,1,0,0,1,2,2,0,1,1,1,1,1,1,0
97,143,143,66.4712,0,1.87683,42.1468,58.465,0,99.0315,81.8445,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
98,143,143,73.5241,0,2.17447,11.037,46.0626,0,66.4169,93.0377,0,5,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
0,144,144,76.2088,0,4.41378,9.64297,8.84913,0,57.1363,44.7674,0,5,1,0,0,1,10,6,0,0.6,1,1,1,1,1,1
1,144,144,48.9769,0,4.51729,14.8333,51.4655,0,96.697,71.6352,0,4,1,0,0,1,16,9,0,0.5625,1,1,1,1,1,1
2,144,144,71.498,0,3.68476,26.8436,27.4895,0,22.7523,53.6377,0,1,1,0,0,1,12,10,0,0.833333,0,1,1,1,1,1
3,144,144,35.1087,0,2.85681,41.7006,49.8266,0,0.179944,49.1927,0,5,1,0,0,1,5,4,0,0.8,1,1,1,1,1,1
4,144,144,36.5198,0,3.57007,6.52131,30.9375,1,79.3551,59.7677,1,6,0,10,1,0,10,10,10,1,0,1,1,1,1,1
5,144,144,84.7788,0,2.7278,19.0379,47.8702,0,38.4391,3.54682,0,5,1,0,0,1,16,10,0,0.625,0,1,0,1,1,1
6,144,144,61.855,0,2.63766,11.4917,17.3159,0,34.9098,41.5072,0,5,1,0,0,1,14,11,0,0.785714,1,1,1,1,1,1
7,144,144,40.9954,0,4.20369,7.05921,35.2171,0,62.5502,17.095,0,5,1,0,0,1,19,15,0,0.789474,1,1,1,1,1,1
8,144,144,27.1261,0,2.99981,31.3722,56.2342,0,85.9458,93.2456,0,2,1,0,0,1,16,13,0,0.8125,1,0,1,1,1,1
9,144,144,53.9039,0,3.19584,24.5155,44.3771,0,45.9551,5.80761,0,5,1,0,0,1,9,6,0,0.666667,1,1,1,1,1,1
10,144,144,67.1888,0,4.37335,19.1078,35.3448,0,32.3943,19.3521,0,2,1,0,0,1,10,8,0,0.8,1,1,1,1,1,1
11,144,144,46.8876,0,2.11952,29.0244,26.4459,0,30.3353,67.6829,0,3,1,0,0,1,18,11,0,0.611111,1,1,1,1,1,1
12,144,144,38.3679,0,5.80984,15.8583,38.384,0,29.5639,17.5085,0,2,1,0,0,1,4,1,0,0.25,0,1,1,0,1,2
13,144,144,153.132,0,3.43345,15.1318,55.3403,0,85.1952,7.29351,0,3,1,0,0,1,16,4,0,0.25,1,1,1,1,1,2
14,144,144,82.9378,0,3.22512,10.0286,33.1236,1,67.6533,21.9726,2,3,0,7,1,0,7,7,0,1,1,1,1,0,1,2
15,144,144,124.465,0,1.39777,32.7352,59.8187,0,90.2276,94.2721,0,3,1,0,0,1,13,3,0,0.230769,1,1,1,1,0,2
16,144,144,116.861,0,5.29077,8.95977,64.5779,0,3.36146,5.33291,0,1,1,0,0,1,12,3,0,0.25,1,1,1,1,0,2
17,144,144,60.1641,0,2.48856,33.9719,60.4469,0,89.6885,95.5922,0,5,1,0,0,1,7,7,0,1,1,1,1,1,0,0
18,144,144,27.7766,0,1.6351,15.874,53.2729,0,99.9801,68.4387,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
19,144,144,60.1533,0,3.69345,21.0454,55.8845,0,91.0767,12.1082,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
20,144,144,40.8495,0,1.40806,17.218,31.4814,0,81.1182,45.2321,0,1,1,0,0,1,5,5,0,1,0,1,0,1,1,0
21,144,144,18.8932,0,1.76449,31.5654,28.4956,0,25.5306,64.6031,0,3,1,0,0,1,2,2,0,1,1,1,1,1,0,0
22,144,144,64.5181,0,2.53488,7.49388,43.8683,0,75.7194,14.4621,0,4,1,0,0,1,7,7,0,1,1,1,1,0,0,0
23,144,144,70.4838,0,2.34099,17.462,51.5158,0,89.2534,16.6377,0,2,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
24,144,144,44.3698,0,1.29712,34.4508,37.4587,1,85.5261,61.8763,1,3,0,7,1,0,7,7,7,1,1,1,1,1,1,0
25,144,144,35.4124,0,2.28366,35.2331,33.7449,0,19.8109,65.0778,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
26,144,144,31.816,0,1.68167,30.273,27.5909,0,25.6396,62.9549,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
27,144,144,7.61112,0,1.45852,18.9004,28.6729,0,40.4412,22.9673,0,3,1,0,0,1,1,1,0,1,1,1,1,1,0,0
28,144,144,56.9404,0,1.37006,15.0721,50.5765,0,34.1836,1.96024,0,3,1,0,0,1,6,6,0,1,0,0,0,1,1,0
29,144,144,30.6109,0,3.47092,18.3717,31.3265,0,47.8505,18.7473,0,2,1,0,0,1,4,4,0,1,1,1,1,1,1,0
30,144,144,74.7847,0,0.996869,23.6382,58.5143,0,99.805,80.7145,0,2,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
31,144,144,35.8613,0,1.56455,15.9494,36.5392,0,49.5313,86.5362,0,5,1,0,0,1,4,4,0,1,0,1,1,0,1,0
32,144,144,29.9305,0,3.48398,29.167,39.4971,0,67.9737,85.1706,0,4,1,0,0,1,3,3,0,1,1,1,1,0,0,0
33,144,144,18.698,0,1.31363,15.1163,35.5412,0,54.3849,14.7303,0,4,1,0,0,1,2,2,0,1,1,1,1,1,0,0
34,144,144,61.0375,0,1.49288,55.9394,47.8876,1,36.6947,96.0021,1,9,0,7,1,0,7,7,7,1,1,0,1,1,1,0
35,144,144,56.6247,0,1.87264,37.2115,50.6802,0,5.94293,75.0492,0,3,1,0,0,1,6,6,0,1,1,1,0,1,1,0
36,144,144,72.0959,0,2.00112,30.2428,21.4749,0,56.5268,70.4591,0,3,1,0,0,1,8,8,0,1,1,1,1,1,0,0
37,144,144,38.9912,0,3.12654,29.9283,28.8254,0,22.67,59.1639,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
38,144,144,59.2572,0,3.74105,8.87262,48.3169,0,14.247,17.5001,0,2,1,0,0,1,6,6,0,1,1,1,1,1,0,0
39,144,144,15.0707,0,1.24942,28.6053,30.3984,0,19.6179,50.9949,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
40,144,144,55.2684,0,1.58346,12.2766,15.6414,0,64.4886,44.1066,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
41,144,144,68.989,0,2.44072,3.16401,34.0391,0,70.6626,22.9498,0,2,1,0,0,1,7,7,0,1,1,1,0,1,1,0
42,144,144,67.6275,0,1.71732,7.86348,46.6752,0,63.4803,5.31376,0,2,1,0,0,1,7,7,0,1,1,0,1,1,1,0
43,144,144,43.4515,0,3.74927,11.1074,47.3412,0,80.4288,13.7333,0,2,1,0,0,1,5,5,0,1,1,1,0,1,1,0
44,144,144,65.1661,0,1.99148,11.2361,16.0045,1,56.0551,35.1852,1,4,0,4,1,0,4,4,4,1,0,1,1,1,1,0
45,144,144,20.3574,0,2.54945,27.8802,22.2456,0,51.2314,72.2115,0,2,1,0,0,1,3,3,0,1,1,1,1,0,1,0
46,144,144,26.7663,0,1.74059,3.74012,31.6713,0,71.848,27.0711,0,2,1,0,0,1,3,3,0,1,0,1,1,1,1,0
47,144,144,72.3748,0,2.71663,15.4393,26.9483,0,46.1701,23.3253,0,5,1,0,0,1,8,7,0,0.875,1,1,1,0,1,0
48,144,144,32.8551,0,2.96587,15.3267,51.1337,0,6.28699,23.4702,0,3,1,0,0,1,4,4,0,1,1,0,1,1,1,0
49,144,144,72.9674,0,2.07894,21.9372,47.4762,0,96.982,43.1679,0,3,1,0,0,1,8,8,0,1,1,1,0,1,1,0
50,144,144,31.3319,0,2.57762,25.1544,24.0657,0,26.9308,56.8536,1,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
51,144,144,44.6805,0,2.61737,15.7712,51.9176,0,96.392,73.3071,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
52,144,144,55.0933,0,2.48498,27.6242,48.7385,0,3.47166,35.4897,0,4,1,0,0,1,6,6,0,1,1,1,0,1,1,0
53,144,144,79.7147,0,1.47091,22.4041,37.664,0,57.1975,86.9699,1,1,1,0,0,1,8,8,0,1,0,1,1,1,1,0
54,144,144,11.1938,0,1.13176,1.22607,34.0888,1,76.5475,28.6161,1,5,0,3,1,0,3,3,3,1,1,0,1,0,1,0
55,144,144,6.98406,0,2.36158,5.40773,32.2426,0,80.973,58.9586,0,3,1,0,0,1,1,1,0,1,1,1,0,1,1,0
56,144,144,27.5338,0,2.96561,22.1376,40.1017,0,48.0779,9.94441,0,3,1,0,0,1,3,3,0,1,1,0,0,1,1,0
57,144,144,33.5716,0,6.21254,16.8655,26.6173,0,41.7693,24.6872,0,4,1,0,0,1,4,4,0,1,1,1,1,0,1,0
58,144,144,22.9302,0,2.60532,19.4669,47.1023,0,96.9411,46.1074,0,1,1,0,0,1,3,3,0,1,1,1,0,1,1,0
59,144,144,38.0961,0,2.31927,31.0407,43.199,0,69.579,88.5073,0,3,1,0,0,1,4,4,0,1,1,1,1,1,0,0
60,144,144,19.9354,0,2.29653,20.6734,60.3753,0,90.4494,5.17785,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
61,144,144,70.4332,0,1.36362,31.4205,48.0034,0,3.19069,39.36,0,5,1,0,0,1,8,8,0,1,1,1,0,1,1,0
62,144,144,41.9006,0,1.75071,8.47313,40.3647,0,84.8745,70.3243,0,4,1,0,0,1,5,5,0,1,0,1,1,1,1,0
63,144,144,24.0566,0,1.19004,28.8361,30.64,0,19.3766,51.0087,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
64,144,144,3.7725,0,2.68417,12.8453,45.3657,1,70.2084,9.38396,1,10,0,3,1,0,3,3,3,1,0,1,1,1,1,0
65,144,144,53.5004,0,2.43703,10.8235,37.1788,0,80.3971,71.4074,0,1,1,0,0,1,6,6,0,1,1,0,1,1,1,0
66,144,144,16.2493,0,1.81219,9.41504,23.938,0,67.5847,33.7578,0,5,1,0,0,1,2,2,0,1,1,1,1,1,0,0
67,144,144,79.1242,0,2.00029,13.2772,13.9526,0,36.0668,49.2631,0,6,1,0,0,1,8,7,0,0.875,1,0,1,1,1,0
68,144,144,43.1314,0,2.78146,6.82217,50.9719,0,12.1577,15.8518,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
69,144,144,50.7928,0,2.118,6.18141,33.2967,0,62.2192,19.0265,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
70,144,144,70.8268,0,1.75097,26.9848,37.6004,0,68.4439,82.766,0,4,1,0,0,1,8,8,0,1,1,1,0,1,1,0
71,144,144,69.4092,0,3.07835,20.843,54.6388,0,95.1762,19.2672,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
72,144,144,29.3458,0,1.52647,9.48569,46.8815,0,94.0611,66.0155,0,1,1,0,0,1,3,3,0,1,1,1,1,1,1,0
73,144,144,10.7055,0,2.9411,15.6083,15.7616,0,65.5711,47.5572,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
74,144,144,7.9273,0,2.04294,8.82589,56.1925,1,11.509,9.06055,1,10,0,10,1,0,9,9,9,1,1,0,1,1,1,0
75,144,144,70.9516,0,3.2009,18.4366,10.2215,0,45.8408,59.3371,0,5,1,0,0,1,8,8,0,1,1,1,0,1,1,0
76,144,144,23.183,0,3.33654,7.01446,39.584,0,64.2375,13.065,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
77,144,144,42.3636,0,2.9041,28.8298,46.7888,0,65.4655,94.1589,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
78,144,144,58.9399,0,1.3356,33.4364,59.1178,0,4.34297,87.5546,1,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
79,144,144,37.8578,0,2.51153,5.59657,43.7698,0,64.6474,8.75378,0,5,1,0,0,1,4,4,0,1,1,1,1,0,1,0
80,144,144,10.7406,0,1.91589,8.89118,46.0058,0,29.2898,91.0806,0,1,1,0,0,1,2,2,0,1,1,1,1,0,0,0
81,144,144,16.9131,0,2.05359,43.444,45.0632,0,7.2008,64.1039,0,5,1,0,0,1,2,2,0,1,0,1,1,1,1,0
82,144,144,7.68893,0,2.8862,26.3021,51.1089,0,62.7647,99.4892,0,6,1,0,0,1,1,1,0,1,0,1,1,1,1,0
83,144,144,76.3431,0,1.34774,16.5956,55.339,0,20.1089,96.5717,0,2,1,0,0,1,8,8,0,1,1,1,1,1,0,0
84,144,144,38.5825,0,2.42557,1.22607,33.2845,1,75.3378,28.4163,1,9,0,2,1,0,2,2,2,1,1,0,1,0,1,0
85,144,144,37.1152,0,3.05601,15.759,44.3798,0,34.9543,8.24844,0,2,1,0,0,1,4,4,0,1,1,0,1,1,1,0
86,144,144,14.5107,0,3.17499,18.6942,50.105,0,19.1691,89.4963,0,1,1,0,0,1,2,2,0,1,1,1,0,0,1,0
87,144,144,68.1595,0,2.0741,21.619,47.994,0,97.6112,43.9505,0,6,1,0,0,1,7,7,0,1,1,1,0,1,1,0
88,144,144,50.1344,0,0.897633,10.5164,66.1061,0,2.02139,4.52403,0,3,1,0,0,1,6,6,0,1,1,1,1,1,0,0
89,144,144,42.1391,0,2.07942,20.7581,53.7131,0,93.9811,80.8345,0,1,1,0,0,1,5,5,0,1,1,1,1,1,1,0
90,144,144,28.8052,0,3.33299,4.67568,5.33065,0,47.0956,45.5301,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
91,144,144,38.6039,0,0.980909,13.2546,31.2547,0,81.2476,49.3313,0,5,1,0,0,1,4,4,0,1,0,1,1,0,1,0
92,144,144,27.0822,0,2.86625,12.8542,60.5966,0,0.293673,15.3413,0,2,1,0,0,1,3,3,0,1,0,1,1,1,1,0
93,144,144,69.539,0,0.985845,16.8999,8.19786,0,57.2239,53.8756,0,2,1,0,0,1,7,7,0,1,1,1,1,0,0,0
94,144,144,57.4073,0,2.80829,11.2361,9.78345,1,46.3859,40.9085,1,7,0,5,1,0,5,5,5,1,1,1,1,0,1,0
95,144,144,11.7073,0,2.68584,28.0242,32.2563,0,18.4592,43.2438,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,0
96,144,144,80.4599,0,2.53257,16.7863,49.4354,0,7.18826,25.2813,0,5,1,0,0,1,9,9,0,1,1,0,1,1,1,0
97,144,144,83.4743,0,2.36988,24.1065,58.465,0,99.0315,81.8445,0,1,1,0,0,1,9,9,0,1,1,1,1,1,1,0
98,144,144,42.9491,0,2.59344,29.8697,46.0626,0,66.4169,93.0377,0,4,1,0,0,1,5,5,0,1,1,1,1,1,1,0
0,145,145,37.4954,0,2.45164,27.7761,49.0926,0,71.1533,5.69855,0,2,1,0,0,1,15,11,0,0.733333,1,1,1,1,1,1
1,145,145,70.1046,0,2.44501,25.4786,23.7091,0,52.7785,26.4543,0,5,1,0,0,1,16,13,0,0.8125,1,1,1,1,1,1
2,145,145,37.924,0,0.887468,10.6649,46.9971,0,24.5304,10.5029,0,5,1,0,0,1,19,15,0,0.789474,1,1,1,1,1,1
3,145,145,34.2484,0,2.8214,9.1056,35.0151,0,74.7048,25.1862,0,2,1,0,0,1,18,14,0,0.777778,1,1,1,1,1,1
4,145,145,4.11351,0,2.4882,15.759,54.1508,0,19.4793,5.26976,0,2,1,0,0,1,9,7,0,0.777778,1,1,1,1,1,1
5,145,145,59.2117,0,3.70131,27.3489,36.1801,1,81.1579,31.6103,2,10,0,8,1,0,8,8,8,1,1,1,1,1,1,1
6,145,145,32.5395,0,3.11197,14.1999,34.6748,0,27.9191,76.7353,0,4,1,0,0,1,7,5,0,0.714286,0,1,1,1,1,1
7,145,145,0.5,0,2.23545,15.2603,37.3911,0,49.6493,87.3895,0,6,1,0,0,1,6,4,0,0.666667,1,1,1,1,1,1
8,145,145,0.5,0,2.0219,11.1618,33.7972,0,83.7463,48.1468,0,1,1,0,0,1,7,4,0,0.571429,1,1,1,1,0,1
9,145,145,63.3494,0,4.04986,16.1504,46.2688,0,4.60591,58.9542,0,5,1,0,0,1,18,12,0,0.666667,1,1,1,1,1,1
10,145,145,61.5189,0,1.64152,9.67488,41.2395,0,77.5776,80.6623,0,3,1,0,0,1,21,15,0,0.714286,1,1,1,1,1,1
11,145,145,53.3183,0,2.32562,25.6383,55.0774,0,1.38043,24.1222,0,6,1,0,0,1,16,13,0,0.8125,1,1,1,1,1,1
12,145,145,41.2246,0,2.30645,10.7147,38.384,0,29.5639,17.5085,0,2,1,0,0,1,5,1,0,0.2,1,1,1,1,1,2
13,145,145,134.635,0,2.26689,24.6497,55.3403,0,85.1952,7.29351,0,3,1,0,0,1,14,4,0,0.285714,1,1,1,1,1,2
14,145,145,92.6517,0,2.50927,16.591,33.1236,0,67.6533,21.9726,0,4,1,0,0,1,10,3,0,0.3,1,1,1,1,1,2
15,145,145,109.753,0,3.30455,24.8884,59.8187,1,90.2276,94.2721,2,6,0,7,1,0,7,7,0,1,1,1,1,1,1,2
16,145,145,112.015,0,2.20708,31.7271,64.5779,0,3.36146,5.33291,0,5,1,0,0,1,12,3,0,0.25,1,1,1,1,1,2
17,145,145,31.0455,0,2.64555,1.42592,60.4469,0,89.6885,95.5922,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
18,145,145,10.4811,0,1.87752,19.8067,53.2729,0,99.9801,68.4387,0,4,1,0,0,1,2,2,0,1,0,1,1,1,1,0
19,145,145,73.5029,0,0.732675,21.8795,55.8845,0,91.0767,12.1082,0,2,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
20,145,145,29.1775,0,2.33043,13.6218,31.4814,0,81.1182,45.2321,0,1,1,0,0,1,3,3,0,1,1,1,1,1,1,0
21,145,145,61.7328,0,1.76279,5.73938,28.4956,0,25.5306,64.6031,0,5,1,0,0,1,7,6,0,0.857143,1,1,1,1,1,0
22,145,145,65.3418,0,1.74542,17.99,43.8683,0,75.7194,14.4621,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
23,145,145,78.4412,0,2.73214,17.0211,51.5158,0,89.2534,16.6377,0,5,1,0,0,1,8,8,0,1,1,1,1,1,0,0
24,145,145,81.4712,0,1.54925,5.40773,37.4587,0,85.5261,61.8763,0,4,1,0,0,1,9,9,0,1,1,1,1,1,1,0
25,145,145,43.1356,0,2.30564,17.0807,33.7449,1,19.8109,65.0778,1,4,0,8,1,0,8,8,8,1,1,1,1,1,1,0
26,145,145,55.4503,0,1.40315,6.20322,27.5909,0,25.6396,62.9549,0,1,1,0,0,1,6,6,0,1,1,1,1,1,1,0
27,145,145,21.9351,0,2.50356,15.7083,28.6729,0,40.4412,22.9673,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
28,145,145,22.6427,0,1.51954,6.33526,50.5765,0,34.1836,1.96024,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
