node_id,round,packet_rate,energy_remaining,energy_consumed_uJ,is_cluster_head,x_pos,y_pos,label,dist_to_ch,dist_to_bs,simulation_time,adv_ch_sent,adv_ch_rcvd,join_req_sent,join_req_rcvd,sch_sent,sch_rcvd,data_sent,data_rcvd,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status,layer1_flagged
7.0,145.0,0.5,0.0,2.23545,0.0,49.6493,87.3895,1.0,15.2603,37.3911,145.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,0.666667,1.0,1.0,1.0,1.0,1.0,0
8.0,145.0,0.5,0.0,2.0219,0.0,83.7463,48.1468,1.0,11.1618,33.7972,145.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,4.0,0.0,0.571429,1.0,1.0,1.0,1.0,0.0,0
9.0,145.0,63.3494,0.0,4.04986,0.0,4.60591,58.9542,1.0,16.1504,46.2688,145.0,0.0,5.0,1.0,0.0,0.0,1.0,18.0,12.0,0.0,0.666667,1.0,1.0,1.0,1.0,1.0,0
10.0,145.0,61.5189,0.0,1.64152,0.0,77.5776,80.6623,1.0,9.67488,41.2395,145.0,0.0,3.0,1.0,0.0,0.0,1.0,21.0,15.0,0.0,0.714286,1.0,1.0,1.0,1.0,1.0,0
11.0,145.0,53.3183,0.0,2.32562,0.0,1.38043,24.1222,1.0,25.6383,55.0774,145.0,0.0,6.0,1.0,0.0,0.0,1.0,16.0,13.0,0.0,0.8125,1.0,1.0,1.0,1.0,1.0,0
12.0,145.0,41.2246,0.0,2.30645,0.0,29.5639,17.5085,2.0,10.7147,38.384,145.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1
13.0,145.0,134.635,0.0,2.26689,0.0,85.1952,7.29351,2.0,24.6497,55.3403,145.0,0.0,3.0,1.0,0.0,0.0,1.0,14.0,4.0,0.0,0.285714,1.0,1.0,1.0,1.0,1.0,1
14.0,145.0,92.6517,0.0,2.50927,0.0,67.6533,21.9726,2.0,16.591,33.1236,145.0,0.0,4.0,1.0,0.0,0.0,1.0,10.0,3.0,0.0,0.3,1.0,1.0,1.0,1.0,1.0,1
15.0,145.0,109.753,0.0,3.30455,1.0,90.2276,94.2721,2.0,24.8884,59.8187,145.0,2.0,6.0,0.0,7.0,1.0,0.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16.0,145.0,112.015,0.0,2.20708,0.0,3.36146,5.33291,2.0,31.7271,64.5779,145.0,0.0,5.0,1.0,0.0,0.0,1.0,12.0,3.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1
17.0,145.0,31.0455,0.0,2.64555,0.0,89.6885,95.5922,0.0,1.42592,60.4469,145.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
18.0,145.0,10.4811,0.0,1.87752,0.0,99.9801,68.4387,0.0,19.8067,53.2729,145.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
19.0,145.0,73.5029,0.0,0.732675,0.0,91.0767,12.1082,0.0,21.8795,55.8845,145.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,0
20.0,145.0,29.1775,0.0,2.33043,0.0,81.1182,45.2321,0.0,13.6218,31.4814,145.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
21.0,145.0,61.7328,0.0,1.76279,0.0,25.5306,64.6031,0.0,5.73938,28.4956,145.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.857143,1.0,1.0,1.0,1.0,1.0,0
22.0,145.0,65.3418,0.0,1.74542,0.0,75.7194,14.4621,0.0,17.99,43.8683,145.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
23.0,145.0,78.4412,0.0,2.73214,0.0,89.2534,16.6377,0.0,17.0211,51.5158,145.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
24.0,145.0,81.4712,0.0,1.54925,0.0,85.5261,61.8763,0.0,5.40773,37.4587,145.0,0.0,4.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25.0,145.0,43.1356,0.0,2.30564,1.0,19.8109,65.0778,0.0,17.0807,33.7449,145.0,1.0,4.0,0.0,8.0,1.0,0.0,8.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0
26.0,145.0,55.4503,0.0,1.40315,0.0,25.6396,62.9549,0.0,6.20322,27.5909,145.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27.0,145.0,21.9351,0.0,2.50356,0.0,40.4412,22.9673,0.0,15.7083,28.6729,145.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
28.0,145.0,22.6427,0.0,1.51954,0.0,34.1836,1.96024,0.0,6.33526,50.5765,145.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
29.0,145.0,23.2966,0.0,2.235,0.0,47.8505,18.7473,0.0,16.6294,31.3265,145.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30.0,145.0,54.3497,0.0,1.0526,0.0,99.805,80.7145,0.0,16.5993,58.5143,145.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31.0,145.0,35.1585,0.0,3.08795,0.0,49.5313,86.5362,0.0,14.4252,36.5392,145.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32.0,145.0,47.8866,0.0,3.91401,0.0,67.9737,85.1706,0.0,18.541,39.4971,145.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33.0,145.0,49.9958,0.0,2.02353,0.0,54.3849,14.7303,0.0,20.4832,35.5412,145.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34.0,145.0,54.2562,0.0,3.10587,0.0,36.6947,96.0021,0.0,27.8802,47.8876,145.0,0.0,5.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35.0,145.0,81.3659,0.0,2.22161,1.0,5.94293,75.0492,0.0,17.0807,50.6802,145.0,1.0,5.0,0.0,9.0,1.0,0.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0
36.0,145.0,50.5804,0.0,1.83953,0.0,56.5268,70.4591,0.0,5.57784,21.4749,145.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
37.0,145.0,62.0628,0.0,1.25106,0.0,22.67,59.1639,0.0,6.56878,28.8254,145.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
38.0,145.0,12.1663,0.0,2.95892,0.0,14.247,17.5001,0.0,22.6801,48.3169,145.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
39.0,145.0,52.4576,0.0,2.37222,0.0,19.6179,50.9949,0.0,7.83718,30.3984,145.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40.0,145.0,56.0717,0.0,2.76191,0.0,64.4886,44.1066,0.0,20.8332,15.6414,145.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
41.0,145.0,83.7423,0.0,0.779546,0.0,70.6626,22.9498,0.0,13.6072,34.0391,145.0,0.0,2.0,1.0,0.0,0.0,1.0,9.0,8.0,0.0,0.888889,1.0,1.0,1.0,1.0,1.0,0
42.0,145.0,16.2691,0.0,2.19623,0.0,63.4803,5.31376,0.0,28.6766,46.6752,145.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43.0,145.0,41.6056,0.0,1.58013,0.0,80.4288,13.7333,0.0,17.8919,47.3412,145.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44.0,145.0,59.3629,0.0,2.43161,0.0,56.0551,35.1852,0.0,25.3561,16.0045,145.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45.0,145.0,2.18809,0.0,2.40337,1.0,51.2314,72.2115,0.0,13.9574,22.2456,145.0,1.0,5.0,0.0,11.0,1.0,0.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0
46.0,145.0,74.8063,0.0,2.38637,0.0,71.848,27.0711,0.0,10.3576,31.6713,145.0,0.0,4.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47.0,145.0,75.4077,0.0,1.19517,0.0,46.1701,23.3253,0.0,18.7911,26.9483,145.0,0.0,6.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
48.0,145.0,44.6592,0.0,2.68021,0.0,6.28699,23.4702,0.0,23.2198,51.1337,145.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49.0,145.0,38.9957,0.0,2.61383,0.0,96.982,43.1679,0.0,19.5954,47.4762,145.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
50.0,145.0,45.0837,0.0,2.55525,0.0,26.9308,56.8536,0.0,10.878,24.0657,145.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
51.0,145.0,54.4121,0.0,1.67412,0.0,96.392,73.3071,0.0,16.1073,51.9176,145.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,145.0,72.9588,0.0,2.51427,0.0,3.47166,35.4897,0.0,16.8746,48.7385,145.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
53.0,145.0,41.0914,0.0,1.60864,0.0,57.1975,86.9699,0.0,15.9188,37.664,145.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
54.0,145.0,34.2978,0.0,2.2542,0.0,76.5475,28.6161,0.0,5.49741,34.0888,145.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
55.0,145.0,37.7644,0.0,1.67176,1.0,80.973,58.9586,0.0,12.4621,32.2426,145.0,1.0,10.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0
56.0,145.0,30.4021,0.0,2.42007,0.0,48.0779,9.94441,0.0,13.2327,40.1017,145.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
57.0,145.0,12.7607,0.0,2.83146,0.0,41.7693,24.6872,0.0,17.7954,26.6173,145.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
58.0,145.0,41.4916,0.0,2.01025,0.0,96.9411,46.1074,0.0,20.4971,47.1023,145.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
59.0,145.0,37.6257,0.0,2.31041,0.0,69.579,88.5073,0.0,20.2346,43.199,145.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
60.0,145.0,61.9319,0.0,1.74473,0.0,90.4494,5.17785,0.0,28.018,60.3753,145.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
61.0,145.0,62.9199,0.0,1.08135,0.0,3.19069,39.36,0.0,15.7547,48.0034,145.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
62.0,145.0,53.5454,0.0,1.377,0.0,84.8745,70.3243,0.0,4.60653,40.3647,145.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
63.0,145.0,68.0227,0.0,2.77771,0.0,19.3766,51.0087,0.0,7.81889,30.64,145.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.857143,1.0,1.0,1.0,1.0,1.0,0
64.0,145.0,48.1127,0.0,0.977386,0.0,70.2084,9.38396,0.0,24.7771,45.3657,145.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
65.0,145.0,76.759,0.0,2.01502,1.0,80.3971,71.4074,0.0,12.4621,37.1788,145.0,1.0,8.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0
66.0,145.0,38.5698,0.0,3.08562,0.0,67.5847,33.7578,0.0,13.7421,23.938,145.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
67.0,145.0,59.9516,0.0,2.24964,0.0,36.0668,49.2631,0.0,14.0362,13.9526,145.0,0.0,4.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
68.0,145.0,57.4015,0.0,1.7141,0.0,12.1577,15.8518,0.0,24.0311,50.9719,145.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
69.0,145.0,11.2158,0.0,2.00694,0.0,62.2192,19.0265,0.0,22.7383,33.2967,145.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
70.0,145.0,74.753,0.0,3.49034,0.0,68.4439,82.766,0.0,16.4893,37.6004,145.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
71.0,145.0,47.1805,0.0,1.71122,0.0,95.1762,19.2672,0.0,18.6779,54.6388,145.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
72.0,145.0,77.4728,0.0,2.5745,0.0,94.0611,66.0155,0.0,14.6893,46.8815,145.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
73.0,145.0,10.4299,0.0,2.26963,0.0,65.5711,47.5572,0.0,19.1628,15.7616,145.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
74.0,145.0,69.9368,0.0,1.43476,0.0,11.509,9.06055,0.0,23.4594,56.1925,145.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
75.0,145.0,7.48279,0.0,2.21414,1.0,45.8408,59.3371,0.0,13.9574,10.2215,145.0,1.0,4.0,0.0,7.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0
76.0,145.0,12.6271,0.0,1.82031,0.0,64.2375,13.065,0.0,25.1044,39.584,145.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
77.0,145.0,78.8575,0.0,2.41742,0.0,65.4655,94.1589,0.0,24.7623,46.7888,145.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.875,1.0,1.0,1.0,1.0,1.0,0
78.0,145.0,46.0438,0.0,3.60633,0.0,4.34297,87.5546,0.0,12.6073,59.1178,145.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0
79.0,145.0,18.4706,0.0,1.57633,0.0,64.6474,8.75378,0.0,28.1961,43.7698,145.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
80.0,145.0,68.2813,0.0,2.4357,0.0,29.2898,91.0806,0.0,27.6766,46.0058,145.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.857143,1.0,1.0,1.0,1.0,1.0,0
81.0,145.0,84.0605,0.0,1.42667,0.0,7.2008,64.1039,0.0,11.0173,45.0632,145.0,0.0,4.0,1.0,0.0,0.0,1.0,9.0,8.0,0.0,0.888889,1.0,1.0,1.0,1.0,1.0,0
82.0,145.0,56.9741,0.0,1.59948,0.0,62.7647,99.4892,0.0,27.954,51.1089,145.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
83.0,145.0,77.2556,0.0,2.1381,0.0,20.1089,96.5717,0.0,25.7662,55.339,145.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
84.0,145.0,45.1367,0.0,2.76354,0.0,75.3378,28.4163,0.0,6.63892,33.2845,145.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
85.0,145.0,19.4774,0.0,1.92984,1.0,34.9543,8.24844,0.0,38.6881,44.3798,145.0,1.0,6.0,0.0,5.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0
86.0,145.0,31.291,0.0,1.33153,0.0,19.1691,89.4963,0.0,19.587,50.105,145.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
87.0,145.0,21.4273,0.0,2.06477,0.0,97.6112,43.9505,0.0,20.5668,47.994,145.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
88.0,145.0,71.7417,0.0,0.952108,0.0,2.02139,4.52403,0.0,33.1428,66.1061,145.0,0.0,3.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
89.0,145.0,23.0961,0.0,2.00584,0.0,93.9811,80.8345,0.0,13.952,53.7131,145.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
90.0,145.0,12.6592,0.0,1.96696,0.0,47.0956,45.5301,0.0,13.8639,5.33065,145.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
91.0,145.0,73.3113,0.0,2.54276,0.0,81.2476,49.3313,0.0,9.63122,31.2547,145.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
92.0,145.0,63.3412,0.0,3.40403,0.0,0.293673,15.3413,0.0,33.2947,60.5966,145.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
93.0,145.0,10.4774,0.0,2.5638,0.0,57.2239,53.8756,0.0,12.6254,8.19786,145.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
94.0,145.0,61.2052,0.0,2.62964,0.0,46.3859,40.9085,0.0,18.4366,9.78345,145.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
95.0,145.0,68.812,0.0,1.00299,1.0,18.4592,43.2438,0.0,21.8758,32.2563,145.0,1.0,8.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
96.0,145.0,57.5137,0.0,1.3941,0.0,7.18826,25.2813,0.0,21.2058,49.4354,145.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
97.0,145.0,66.2392,0.0,1.52563,0.0,99.0315,81.8445,0.0,15.2301,58.465,145.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
98.0,145.0,67.972,0.0,3.65891,0.0,66.4169,93.0377,0.0,23.8426,46.0626,145.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
0.0,146.0,46.7621,0.0,3.8759,0.0,57.1363,44.7674,1.0,15.1782,8.84913,146.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,15.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0
1.0,146.0,23.1374,0.0,3.02815,0.0,96.697,71.6352,1.0,40.1875,51.4655,146.0,0.0,2.0,1.0,0.0,0.0,1.0,11.0,6.0,0.0,0.545455,1.0,1.0,1.0,1.0,0.0,0
2.0,146.0,81.379,0.0,3.89163,0.0,22.7523,53.6377,1.0,9.7543,27.4895,146.0,0.0,4.0,1.0,0.0,0.0,1.0,21.0,18.0,0.0,0.857143,0.0,1.0,1.0,1.0,1.0,0
3.0,146.0,10.2161,0.0,3.16444,0.0,0.179944,49.1927,1.0,24.9173,49.8266,146.0,0.0,5.0,1.0,0.0,0.0,1.0,9.0,7.0,0.0,0.777778,1.0,1.0,1.0,1.0,1.0,0
4.0,146.0,52.8088,0.0,4.92602,0.0,79.3551,59.7677,1.0,25.2079,30.9375,146.0,0.0,3.0,1.0,0.0,0.0,1.0,10.0,7.0,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0
5.0,146.0,60.6295,0.0,2.07207,0.0,38.4391,3.54682,1.0,11.5687,47.8702,146.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,8.0,0.0,0.8,1.0,1.0,0.0,1.0,1.0,0
6.0,146.0,40.71,0.0,1.93421,1.0,34.9098,41.5072,1.0,23.3653,17.3159,146.0,2.0,9.0,0.0,8.0,1.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7.0,146.0,75.5601,0.0,3.20722,0.0,62.5502,17.095,1.0,4.36895,35.2171,146.0,0.0,4.0,1.0,0.0,0.0,1.0,17.0,10.0,0.0,0.588235,1.0,1.0,1.0,1.0,1.0,0
8.0,146.0,56.4144,0.0,4.76447,0.0,85.9458,93.2456,1.0,37.2116,56.2342,146.0,0.0,5.0,1.0,0.0,0.0,1.0,10.0,7.0,0.0,0.7,1.0,1.0,1.0,1.0,1.0,0
9.0,146.0,25.8679,0.0,2.40327,0.0,45.9551,5.80761,1.0,4.64963,44.3771,146.0,0.0,4.0,1.0,0.0,0.0,1.0,11.0,8.0,0.0,0.727273,1.0,1.0,1.0,1.0,1.0,0
10.0,146.0,79.4792,0.0,4.96659,0.0,32.3943,19.3521,1.0,18.2887,35.3448,146.0,0.0,4.0,1.0,0.0,0.0,1.0,13.0,9.0,0.0,0.692308,1.0,1.0,1.0,1.0,1.0,0
11.0,146.0,54.6773,0.0,2.30647,0.0,30.3353,67.6829,1.0,6.6637,26.4459,146.0,0.0,2.0,1.0,0.0,0.0,1.0,13.0,9.0,0.0,0.692308,1.0,1.0,1.0,1.0,1.0,0
12.0,146.0,100.523,0.0,3.37737,0.0,29.5639,17.5085,2.0,19.9996,38.384,146.0,0.0,2.0,1.0,0.0,0.0,1.0,11.0,3.0,0.0,0.272727,0.0,1.0,1.0,1.0,1.0,1
13.0,146.0,75.8725,0.0,1.27611,0.0,85.1952,7.29351,2.0,21.7379,55.3403,146.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.25,1.0,1.0,1.0,1.0,1.0,1
14.0,146.0,73.9453,0.0,4.93834,0.0,67.6533,21.9726,2.0,6.6023,33.1236,146.0,0.0,4.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.25,1.0,1.0,1.0,0.0,1.0,1
15.0,146.0,61.3062,0.0,2.65865,0.0,90.2276,94.2721,2.0,41.265,59.8187,146.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.285714,1.0,1.0,1.0,1.0,0.0,1
16.0,146.0,30.2503,0.0,3.91846,1.0,3.36146,5.33291,2.0,20.3121,64.5779,146.0,2.0,10.0,0.0,6.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
17.0,146.0,66.5453,0.0,1.4529,0.0,89.6885,95.5922,0.0,41.6098,60.4469,146.0,0.0,2.0,1.0,0.0,0.0,1.0,7.0,6.0,0.0,0.857143,1.0,1.0,1.0,1.0,0.0,0
18.0,146.0,46.24,0.0,2.52399,0.0,99.9801,68.4387,0.0,43.5003,53.2729,146.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
19.0,146.0,55.5604,0.0,2.02638,0.0,91.0767,12.1082,0.0,24.3645,55.8845,146.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20.0,146.0,10.2125,0.0,1.17458,0.0,81.1182,45.2321,0.0,17.743,31.4814,146.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
21.0,146.0,53.2323,0.0,1.80813,0.0,25.5306,64.6031,0.0,1.65178,28.4956,146.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
22.0,146.0,7.24188,0.0,1.43186,0.0,75.7194,14.4621,0.0,11.5666,43.8683,146.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0
23.0,146.0,76.3582,0.0,3.51785,0.0,89.2534,16.6377,0.0,20.293,51.5158,146.0,0.0,2.0,1.0,0.0,0.0,1.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
24.0,146.0,27.7552,0.0,1.4056,0.0,85.5261,61.8763,0.0,30.2428,37.4587,146.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25.0,146.0,27.8889,0.0,1.09404,0.0,19.8109,65.0778,0.0,6.20322,33.7449,146.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
26.0,146.0,62.8893,0.0,2.40544,1.0,25.6396,62.9549,0.0,13.9677,27.5909,146.0,1.0,6.0,0.0,6.0,1.0,0.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0
